city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Hillsborough,Hillsborough,CA,California,6081,San Mateo,37.5573,-122.3587,11387,710,polygon,False,True,America/Los_Angeles,3,94010,1840021554
Winton,Winton,CA,California,6047,Merced,37.3854,-120.6173,11288,1433,polygon,False,False,America/Los_Angeles,3,95388 95344,1840018933
Canyon Lake,Canyon Lake,CA,California,6065,Riverside,33.6885,-117.2621,11280,1113,polygon,False,True,America/Los_Angeles,3,92587,1840019301
Piedmont,Piedmont,CA,California,6001,Alameda,37.8226,-122.23,11135,2529,polygon,False,True,America/Los_Angeles,2,94611 94610,1840020297
Rossmoor,Rossmoor,CA,California,6059,Orange,33.7886,-118.0803,11128,2784,polygon,False,False,America/Los_Angeles,2,90720,1840019320
Valley Center,Valley Center,CA,California,6073,San Diego,33.233,-117.0157,11077,155,polygon,False,False,America/Los_Angeles,3,92082,1840019349
Orange Cove,Orange Cove,CA,California,6019,Fresno,36.6211,-119.3188,11059,2213,polygon,False,True,America/Los_Angeles,2,93646,1840020322
Soquel,Soquel,CA,California,6087,Santa Cruz,36.9978,-121.9482,10883,913,polygon,False,False,America/Los_Angeles,3,95073 95003,1840018957
La Riviera,La Riviera,CA,California,6067,Sacramento,38.5683,-121.3544,10840,2203,polygon,False,False,America/Los_Angeles,2,95827 95826,1840028382
Sierra Madre,Sierra Madre,CA,California,6037,Los Angeles,34.1687,-118.0504,10793,1411,polygon,False,True,America/Los_Angeles,3,91024 91025,1840021867
Farmersville,Farmersville,CA,California,6107,Tulare,36.3053,-119.2083,10703,1844,polygon,False,True,America/Los_Angeles,3,93223,1840020366
Anderson,Anderson,CA,California,6089,Shasta,40.4497,-122.295,10630,583,polygon,False,True,America/Los_Angeles,3,96007,1840018733
Morro Bay,Morro Bay,CA,California,6079,San Luis Obispo,35.3681,-120.8481,10543,764,polygon,False,True,America/Los_Angeles,3,93442 93443,1840020415
Fairview,Fairview,CA,California,6001,Alameda,37.676,-122.048,10532,1478,polygon,False,False,America/Los_Angeles,3,94541 94542,1840028375
San Diego Country Estates,San Diego Country Estates,CA,California,6073,San Diego,33.0093,-116.7874,10514,241,polygon,False,False,America/Los_Angeles,3,92065,1840028398
Exeter,Exeter,CA,California,6107,Tulare,36.294,-119.1459,10485,1643,polygon,False,True,America/Los_Angeles,3,93221,1840020365
Oak Hills,Oak Hills,CA,California,6071,San Bernardino,34.3912,-117.4125,10444,165,polygon,False,False,America/Los_Angeles,3,92344,1840024934
Shasta Lake,Shasta Lake,CA,California,6089,Shasta,40.679,-122.3775,10413,368,polygon,False,True,America/Los_Angeles,3,96003 96019 96089,1840021349
Rodeo,Rodeo,CA,California,6013,Contra Costa,38.0368,-122.2526,10409,1074,polygon,False,False,America/Los_Angeles,3,94525 94572,1840018900
Fort Bragg,Fort Bragg,CA,California,6045,Mendocino,39.4399,-123.8013,10374,971,polygon,False,True,America/Los_Angeles,3,95437,1840020189
East Whittier,East Whittier,CA,California,6037,Los Angeles,33.9244,-117.9887,10356,3666,polygon,False,False,America/Los_Angeles,2,90604,1840019205
Citrus,Citrus,CA,California,6037,Los Angeles,34.1161,-117.889,10150,4418,polygon,False,False,America/Los_Angeles,2,91722 91702,1840017916
Charter Oak,Charter Oak,CA,California,6037,Los Angeles,34.1025,-117.8564,10048,4181,polygon,False,False,America/Los_Angeles,2,91724,1840017919
Capitola,Capitola,CA,California,6087,Santa Cruz,36.9772,-121.9538,10010,2425,polygon,False,True,America/Los_Angeles,2,95010,1840018959
Quartz Hill,Quartz Hill,CA,California,6037,Los Angeles,34.6527,-118.2163,10003,1026,polygon,False,False,America/Los_Angeles,3,93536 93586,1840019210
Del Aire,Del Aire,CA,California,6037,Los Angeles,33.9168,-118.3693,9990,3811,polygon,False,False,America/Los_Angeles,2,90250,1840028367
Country Club,Country Club,CA,California,6077,San Joaquin,37.9687,-121.3408,9977,2009,polygon,False,False,America/Los_Angeles,2,95204,1840028364
Garden Acres,Garden Acres,CA,California,6077,San Joaquin,37.9637,-121.2296,9972,1489,polygon,False,False,America/Los_Angeles,3,95215,1840028376
Orland,Orland,CA,California,6021,Glenn,39.7461,-122.1856,9964,1014,polygon,False,True,America/Los_Angeles,3,95963,1840020209
Fort Irwin,Fort Irwin,CA,California,6071,San Bernardino,35.2476,-116.6834,9872,547,polygon,True,True,America/Los_Angeles,3,92310,1840025802
Madera Acres,Madera Acres,CA,California,6039,Madera,37.0123,-120.0799,9857,522,polygon,False,False,America/Los_Angeles,3,93638,1840028386
Marina del Rey,Marina del Rey,CA,California,6037,Los Angeles,33.9765,-118.4486,9852,4435,polygon,False,False,America/Los_Angeles,2,90292,1840017920
Mentone,Mentone,CA,California,6071,San Bernardino,34.0609,-117.1108,9793,618,polygon,False,False,America/Los_Angeles,3,92359 92374,1840019109
Corte Madera,Corte Madera,CA,California,6041,Marin,37.9238,-122.5129,9751,1191,polygon,False,True,America/Los_Angeles,3,94925 94976,1840022519
Rio Vista,Rio Vista,CA,California,6095,Solano,38.1763,-121.7025,9718,570,polygon,False,True,America/Los_Angeles,3,94571,1840020254
West Athens,West Athens,CA,California,6037,Los Angeles,33.9235,-118.3033,9706,2804,polygon,False,False,America/Los_Angeles,2,90044 90047,1840028403
Rio del Mar,Rio del Mar,CA,California,6087,Santa Cruz,36.9607,-121.8807,9657,1242,polygon,False,False,America/Los_Angeles,3,95003,1840028179
Waterford,Waterford,CA,California,6099,Stanislaus,37.6429,-120.7553,9648,1467,polygon,False,True,America/Los_Angeles,3,95386,1840021534
Blackhawk,Blackhawk,CA,California,6013,Contra Costa,37.816,-121.9071,9604,639,polygon,False,False,America/Los_Angeles,3,94506,1840028358
Bishop,Bishop,CA,California,6027,Inyo,37.3665,-118.3958,9597,776,polygon,False,True,America/Los_Angeles,3,93514 93515,1840018955
Golden Hills,Golden Hills,CA,California,6029,Kern,35.1512,-118.5024,9351,294,polygon,False,False,America/Los_Angeles,3,93561,1840017819
Gridley,Gridley,CA,California,6007,Butte,39.3622,-121.6971,9237,1342,polygon,False,True,America/Los_Angeles,3,95948,1840020181
Cloverdale,Cloverdale,CA,California,6097,Sonoma,38.7961,-123.0151,9205,1067,polygon,False,True,America/Los_Angeles,3,95425,1840018838
Good Hope,Good Hope,CA,California,6065,Riverside,33.7706,-117.2772,9195,316,polygon,False,False,America/Los_Angeles,3,92570,1840028330
Calimesa,Calimesa,CA,California,6065,Riverside,33.9874,-117.0542,9160,238,polygon,False,True,America/Los_Angeles,3,92320 92223,1840019300
Tiburon,Tiburon,CA,California,6041,Marin,37.8854,-122.4637,9084,782,polygon,False,True,America/Los_Angeles,3,94920,1840022521
Lake Arrowhead,Lake Arrowhead,CA,California,6071,San Bernardino,34.2531,-117.1945,8940,194,polygon,False,False,America/Los_Angeles,3,92378 92391 92385 92352 92321 92317,1840017803
Needles,Needles,CA,California,6071,San Bernardino,34.8164,-114.6189,8752,62,polygon,False,True,America/Los_Angeles,3,92363,1840020409
Crestline,Crestline,CA,California,6071,San Bernardino,34.2486,-117.289,8709,242,polygon,False,False,America/Los_Angeles,3,92391 92322 92325,1840017796
Earlimart,Earlimart,CA,California,6107,Tulare,35.8824,-119.2715,8668,1589,polygon,False,False,America/Los_Angeles,3,93219,1840019032
Corning,Corning,CA,California,6103,Tehama,39.9282,-122.182,8604,838,polygon,False,True,America/Los_Angeles,3,96021,1840018762
Ione,Ione,CA,California,6005,Amador,38.3613,-120.9422,8568,721,polygon,False,True,America/Los_Angeles,3,95640,1840018851
Los Altos Hills,Los Altos Hills,CA,California,6085,Santa Clara,37.3671,-122.139,8423,363,polygon,False,True,America/Los_Angeles,3,94022 94024,1840021574
August,August,CA,California,6077,San Joaquin,37.9797,-121.2625,8405,2584,polygon,False,False,America/Los_Angeles,2,95205,1840028357
Spring Valley Lake,Spring Valley Lake,CA,California,6071,San Bernardino,34.4987,-117.2683,8403,1072,polygon,False,False,America/Los_Angeles,3,92395,1840024936
Midway City,Midway City,CA,California,6059,Orange,33.7451,-117.9849,8343,5295,polygon,False,False,America/Los_Angeles,2,92655,1840025037
Larkfield-Wikiup,Larkfield-Wikiup,CA,California,6097,Sonoma,38.513,-122.7536,8312,604,polygon,False,True,America/Los_Angeles,3,95403,1840074293
Gonzales,Gonzales,CA,California,6053,Monterey,36.506,-121.4429,8306,1696,polygon,False,True,America/Los_Angeles,3,93926,1840020355
Orosi,Orosi,CA,California,6107,Tulare,36.5434,-119.2903,8300,1310,polygon,False,False,America/Los_Angeles,3,93647,1840019035
Firebaugh,Firebaugh,CA,California,6019,Fresno,36.8534,-120.4536,8296,910,polygon,False,True,America/Los_Angeles,3,93622,1840020317
Alondra Park,Alondra Park,CA,California,6037,Los Angeles,33.8885,-118.335,8272,2886,polygon,False,False,America/Los_Angeles,2,90249 90260 90506,1840028356
Montecito,Montecito,CA,California,6083,Santa Barbara,34.4382,-119.6286,8245,340,polygon,False,False,America/Los_Angeles,3,93108 93150,1840019182
Mammoth Lakes,Mammoth Lakes,CA,California,6051,Mono,37.6273,-118.99,8235,127,polygon,False,True,America/Los_Angeles,3,93546,1840022493
Westlake Village,Westlake Village,CA,California,6037,Los Angeles,34.1369,-118.822,8217,611,polygon,False,True,America/Los_Angeles,3,91361 91362,1840037458
Pismo Beach,Pismo Beach,CA,California,6079,San Luis Obispo,35.1484,-120.6492,8168,901,polygon,False,True,America/Los_Angeles,3,93449 93448,1840020416
South San Gabriel,South San Gabriel,CA,California,6037,Los Angeles,34.0489,-118.0961,8138,3771,polygon,False,False,America/Los_Angeles,2,91770,1840019207
Cherry Valley,Cherry Valley,CA,California,6065,Riverside,33.9797,-116.9694,8115,390,polygon,False,False,America/Los_Angeles,3,92223,1840017983
Vandenberg Village,Vandenberg Village,CA,California,6083,Santa Barbara,34.7111,-120.4623,8114,597,polygon,False,False,America/Los_Angeles,3,93436,1840019185
Rolling Hills Estates,Rolling Hills Estates,CA,California,6037,Los Angeles,33.7783,-118.3509,8058,869,polygon,False,True,America/Los_Angeles,3,90274,1840020494
Willits,Willits,CA,California,6045,Mendocino,39.4047,-123.3494,8055,670,polygon,False,True,America/Los_Angeles,3,95490,1840021421
Topanga,Topanga,CA,California,6037,Los Angeles,34.0964,-118.6053,7900,159,polygon,False,False,America/Los_Angeles,3,90290,1840025006
Woodlake,Woodlake,CA,California,6107,Tulare,36.4124,-119.0999,7854,1214,polygon,False,True,America/Los_Angeles,3,93286,1840021640
Templeton,Templeton,CA,California,6079,San Luis Obispo,35.556,-120.7182,7838,383,polygon,False,False,America/Los_Angeles,3,93446 93465,1840019127
Winters,Winters,CA,California,6113,Yolo,38.532,-121.9781,7820,962,polygon,False,True,America/Los_Angeles,3,95694,1840021484
Interlaken,Interlaken,CA,California,6087,Santa Cruz,36.9505,-121.7363,7817,307,polygon,False,False,America/Los_Angeles,3,95076,1840017653
Guadalupe,Guadalupe,CA,California,6083,Santa Barbara,34.9608,-120.5735,7783,2293,polygon,False,True,America/Los_Angeles,2,93434,1840020467
Oroville East,Oroville East,CA,California,6007,Butte,39.4947,-121.4866,7771,138,polygon,False,True,America/Los_Angeles,3,95966,1840074539
Boyes Hot Springs,Boyes Hot Springs,CA,California,6097,Sonoma,38.3126,-122.4888,7728,2813,polygon,False,False,America/Los_Angeles,2,95476 95416,1840017572
Sebastopol,Sebastopol,CA,California,6097,Sonoma,38.4001,-122.8276,7674,1573,polygon,False,True,America/Los_Angeles,3,95472 95473,1840021489
Holtville,Holtville,CA,California,6025,Imperial,32.813,-115.378,7664,2214,polygon,False,True,America/Los_Angeles,2,92250,1840020631
Piñon Hills,Pinon Hills,CA,California,6071,San Bernardino,34.4438,-117.6214,7661,92,polygon,False,False,America/Los_Angeles,3,92371 92372,1840025799
Escalon,Escalon,CA,California,6077,San Joaquin,37.7912,-120.9982,7601,1282,polygon,False,True,America/Los_Angeles,3,95320,1840020262
Joshua Tree,Joshua Tree,CA,California,6071,San Bernardino,34.1236,-116.3128,7581,81,polygon,False,False,America/Los_Angeles,3,92252,1840017802
Plumas Lake,Plumas Lake,CA,California,6115,Yuba,38.9924,-121.558,7573,348,polygon,False,False,America/Los_Angeles,3,95961,1840024456
Hughson,Hughson,CA,California,6099,Stanislaus,37.602,-120.866,7565,1503,polygon,False,True,America/Los_Angeles,3,95326,1840020285
Jackson,Jackson,CA,California,6005,Amador,38.3485,-120.7728,7550,519,polygon,False,True,America/Los_Angeles,3,95642,1840018852
Gold River,Gold River,CA,California,6067,Sacramento,38.6268,-121.2488,7538,1094,polygon,False,False,America/Los_Angeles,3,95670,1840017583
Fairfax,Fairfax,CA,California,6041,Marin,37.9886,-122.5952,7522,1303,polygon,False,True,America/Los_Angeles,3,94930,1840021516
Yreka,Yreka,CA,California,6093,Siskiyou,41.7292,-122.6312,7518,290,polygon,False,True,America/Los_Angeles,3,96097,1840021320
Dos Palos,Dos Palos,CA,California,6047,Merced,36.9854,-120.6336,7494,1581,polygon,False,True,America/Los_Angeles,3,93620,1840018935
Oceano,Oceano,CA,California,6079,San Luis Obispo,35.1019,-120.609,7487,1887,polygon,False,False,America/Los_Angeles,3,93445 93475,1840019123
Mount Shasta,Mount Shasta,CA,California,6093,Siskiyou,41.3206,-122.315,7472,335,polygon,False,True,America/Los_Angeles,3,96067,1840020106
Ojai,Ojai,CA,California,6111,Ventura,34.4487,-119.2469,7470,663,polygon,False,True,America/Los_Angeles,3,93023 93024,1840020473
Cotati,Cotati,CA,California,6097,Sonoma,38.3279,-122.7092,7410,1521,polygon,False,True,America/Los_Angeles,3,94931 94926,1840018840
Camp Pendleton North,Camp Pendleton North,CA,California,6073,San Diego,33.3148,-117.3162,7367,321,polygon,True,True,America/Los_Angeles,3,92055 92058,1840073901
University of California-Davis,University of California-Davis,CA,California,6113,Yolo,38.5374,-121.7576,7311,1929,polygon,False,True,America/Los_Angeles,3,95616,1840042938
Huron,Huron,CA,California,6019,Fresno,36.2041,-120.0961,7281,1756,polygon,False,True,America/Los_Angeles,3,93234,1840018946
Alta Sierra,Alta Sierra,CA,California,6057,Nevada,39.1237,-121.0523,7280,337,polygon,False,False,America/Los_Angeles,3,95949,1840017553
Willows,Willows,CA,California,6021,Glenn,39.5149,-122.1995,7234,826,polygon,False,True,America/Los_Angeles,3,95988,1840021438
Acton,Acton,CA,California,6037,Los Angeles,34.4956,-118.1857,7232,71,polygon,False,False,America/Los_Angeles,3,93510,1840017917
Nuevo,Nuevo,CA,California,6065,Riverside,33.8011,-117.1415,7182,409,polygon,False,False,America/Los_Angeles,3,92567,1840019287
Pollock Pines,Pollock Pines,CA,California,6017,El Dorado,38.7564,-120.5904,7156,348,polygon,False,False,America/Los_Angeles,3,95726 95709,1840018831
Atherton,Atherton,CA,California,6081,San Mateo,37.4539,-122.2032,7137,547,polygon,False,True,America/Los_Angeles,3,94027,1840020308
Calipatria,Calipatria,CA,California,6025,Imperial,33.1493,-115.5056,7114,742,polygon,False,True,America/Los_Angeles,3,92233,1840019380
Homeland,Homeland,CA,California,6065,Riverside,33.7459,-117.1132,7086,640,polygon,False,False,America/Los_Angeles,3,92548,1840017988
Sausalito,Sausalito,CA,California,6041,Marin,37.858,-122.4932,7068,1547,polygon,False,True,America/Los_Angeles,3,94965 94966,1840021514
St. Helena,St. Helena,CA,California,6055,Napa,38.5063,-122.4682,7059,475,polygon,False,True,America/Los_Angeles,3,94574,1840021486
Rancho Calaveras,Rancho Calaveras,CA,California,6009,Calaveras,38.1248,-120.857,7026,323,polygon,False,False,America/Los_Angeles,3,95252,1840018867
Kentfield,Kentfield,CA,California,6041,Marin,37.9481,-122.5496,7020,895,polygon,False,False,America/Los_Angeles,3,94904 94914 94974,1840017603
Franklin,Franklin,CA,California,6047,Merced,37.3277,-120.5321,6929,1325,polygon,False,True,America/Los_Angeles,3,95348,1840075835
Thermalito,Thermalito,CA,California,6007,Butte,39.4909,-121.615,6894,209,polygon,False,False,America/Los_Angeles,3,95965,1840018780
Colusa,Colusa,CA,California,6011,Colusa,39.2059,-122.0125,6891,683,polygon,False,True,America/Los_Angeles,3,95932,1840018810
Ben Lomond,Ben Lomond,CA,California,6087,Santa Cruz,37.0782,-122.0882,6890,318,polygon,False,False,America/Los_Angeles,3,95005 95018,1840017649
Loomis,Loomis,CA,California,6061,Placer,38.8093,-121.1955,6866,364,polygon,False,True,America/Los_Angeles,3,95650,1840021462
Lemoore Station,Lemoore Station,CA,California,6031,Kings,36.2633,-119.9049,6858,630,polygon,True,True,America/Los_Angeles,3,93245,1840074319
San Martin,San Martin,CA,California,6085,Santa Clara,37.0829,-121.5963,6803,226,polygon,False,False,America/Los_Angeles,3,95046 95020 95038,1840018948
Thousand Palms,Thousand Palms,CA,California,6065,Riverside,33.815,-116.3545,6794,110,polygon,False,False,America/Los_Angeles,3,92276,1840019291
Lake Mathews,Lake Mathews,CA,California,6065,Riverside,33.825,-117.3683,6792,164,polygon,False,True,America/Los_Angeles,3,92570 92504,1840075920
Fowler,Fowler,CA,California,6019,Fresno,36.6243,-119.6737,6790,1035,polygon,False,True,America/Los_Angeles,3,93625,1840020318
Desert Palms,Desert Palms,CA,California,6065,Riverside,33.779,-116.293,6755,976,polygon,False,True,America/Los_Angeles,3,92211,1840043016
Bermuda Dunes,Bermuda Dunes,CA,California,6065,Riverside,33.7434,-116.2874,6704,878,polygon,False,False,America/Los_Angeles,3,92203,1840017981
Lucas Valley-Marinwood,Lucas Valley-Marinwood,CA,California,6041,Marin,38.0405,-122.5765,6686,450,polygon,False,True,America/Los_Angeles,3,94903 94913,1840073922
Mecca,Mecca,CA,California,6065,Riverside,33.5767,-116.0645,6635,368,polygon,False,False,America/Los_Angeles,3,92254,1840019285
Mira Monte,Mira Monte,CA,California,6111,Ventura,34.4284,-119.2853,6633,560,polygon,False,False,America/Los_Angeles,3,93023 93022,1840019197
Ladera Heights,Ladera Heights,CA,California,6037,Los Angeles,33.9972,-118.374,6620,861,polygon,False,False,America/Los_Angeles,3,90008 90230 90056,1840028381
South Monrovia Island,South Monrovia Island,CA,California,6037,Los Angeles,34.1234,-117.9958,6572,4629,polygon,False,True,America/Los_Angeles,2,91016 91010,1840043043
Contra Costa Centre,Contra Costa Centre,CA,California,6013,Contra Costa,37.9261,-122.054,6558,3978,polygon,False,False,America/Los_Angeles,2,94597 94598,1840028422
Keyes,Keyes,CA,California,6099,Stanislaus,37.5618,-120.9088,6548,897,polygon,False,False,America/Los_Angeles,3,95328 95326 95307,1840017618
Castroville,Castroville,CA,California,6053,Monterey,36.765,-121.7535,6521,2464,polygon,False,False,America/Los_Angeles,2,95012,1840017682
La Habra Heights,La Habra Heights,CA,California,6037,Los Angeles,33.9602,-117.951,6492,406,polygon,False,True,America/Los_Angeles,3,90631,1840020511
